title,price,brand,type,years,milage,location,vehicle_type,url
Jual motor Mio Soul GT 2012,5500000.0,yamaha,mio,2011.0,&gt;300.000,"Cipondoh, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-soul-mx-2011-iid-866971223
Yamaha Mio 2007 pajak Tangsel,5500000.0,yamaha,mio,2007.0,45.000-50.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-2007-pajak-panjang-iid-866962744
mau jual moi soul th 2010 pjk off dari 2021,4800000.0,yamaha,mio,2010.0,45.000-50.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/jual-cepat-mio-soul-tahun-2010-joss-iid-866962605
Yamaha Mio J 2012 Pjk Hidup,6500000.0,yamaha,mio,2012.0,45.000-50.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-j-2012-cakep-iid-866961977
Second Motor Mio Soul GT 125cc,7200000.0,yamaha,mio,2013.0,30.000-35.000,"Kelapa Dua, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/mio-gt-pajak-hidup-iid-866960198
Yamaha Mio soul Gt tahun 2014 lengkap pajak mati 1 tahun,7500000.0,yamaha,mio,2013.0,Individu,"Tangerang, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/dijual-yamaha-mio-soul-gt-2013-nego-iid-866949510
Mio j ten cakep ori plat f lok bsd,4700000.0,yamaha,mio,2013.0,15.000-20.000,"Serpong, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-j-plat-f-bogor-cakep-ori-lok-bsd-iid-866937765
Mio m3 thun 2019 cash/credit,11950000.0,yamaha,mio,2019.0,,"Setu, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-m3-2019-cashcredit-iid-866924785
Yamaha mio M3 2019 cash. Credit.,11950000.0,yamaha,mio,2019.0,,"Ciputat Timur, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-m3-2019-cashcredit-iid-866924712
Yamaha mio M3 2019 cash. Credit.,11950000.0,yamaha,mio,2019.0,,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-m3-2019-merah-iid-866924653
Yamaha mio M3 2019 cash. Credit.,11950000.0,yamaha,mio,2019.0,,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-m3-2019-cashcredit-iid-866923858
Yamaha Mio J Pink Th 2014 gress body mulus mesin ok,7950000.0,yamaha,mio,2014.0,60.000-65.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-j-mulus-2014-iid-866918143
YAMAHA V80 TAHUN 1980 2 STROKE 3 SPEED ORIGINAL PAINT,5000000.0,yamaha,mio,2009.0,25.000-30.000,"Solear, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/yamaha-mio-2009-iid-866902953
"Di jual Mio th 2010,di Bintaro pdk aren.",5800000.0,yamaha,mio,2010.0,50.000-55.000,"Pondok Aren, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/di-jual-mio-th-2010-di-bintaro-pdk-aren-iid-866900221
Jual/Tt Yamaha mio sporty Surat2 lengkap mesin joss,3850000.0,yamaha,mio,2005.0,0-5.000,"Larangan, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/motor-mio-sporty-iid-866895449
Mio smile warna biru. Kumplit.,3508000.0,yamaha,mio,2009.0,Individu,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jual-mio-tahun-2009-pajak-mati-surat-kumplit-stater-hidup-iid-866887244
Yamaha Mio M3 2015 bisa TT,7800000.0,yamaha,mio,2015.0,Diler,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-m3-pajak-tangsel-bsd-iid-866876703
PJK 12/2022 NEW MIO GEAR 2021 MASIH SEPERTI BARU MULUS DI CILEDUG,14750000.0,yamaha,mio,2021.0,0-5.000,"Pondok Aren, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-gear-125-tahun-2021-iid-866870322
Mio soul surt BPKb aja. Mesin alus,3600000.0,yamaha,mio,2009.0,45.000-50.000,"Tangerang, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/jual-mio-soul-surt-bpkb-aja-iid-866857676
MIO SOUL 2011 DIJUAL MIO SOUL TANGSEL,5700000.0,yamaha,mio,2016.0,Individu,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-soul-gt215-thn-2016-iid-866854011
"Di jual Mio th 2010 ,di Bintaro pdk aren",5800000.0,yamaha,mio,2010.0,50.000-55.000,"Pondok Aren, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/di-jual-mio-th-2010di-bintaro-pdk-aren-iid-866849951
Yamaha Mio j THN 2013 PJK idup,6800000.0,yamaha,mio,2013.0,5.000-10.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/bu-jual-motor-mio-j-tahun-2013-iid-866843154
dijual mtor yamaha dgn kondisi full ori gres,5950000.0,yamaha,mio,2013.0,5.000-10.000,"Larangan, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-j-thn-2013-pjk-idup-iid-866842763
Yamaha Mio Smile th 2011 Ss Komplit,4150000.0,yamaha,mio,2011.0,,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-smile-2011-kondisi-cakep-iid-866835728
Honda beat 2014,9000000.0,yamaha,mio,,,,bike,https://www.olx.co.id/item/yamaha-mio-m3-125-tahun-2022-iid-866834046
Yamaha mio m3 hitam tahun 2018,9200000.0,yamaha,mio,2019.0,55.000-60.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-m3-2019-silver-hitam-iid-866831488
Mio M3 2018 125cc,8250000.0,yamaha,mio,2018.0,25.000-30.000,"Cibodas, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/mio-125-tahun-2018-iid-866823397
Jual/Tt Yamaha mio surat lengkap mesin joss,3650000.0,yamaha,mio,2006.0,0-5.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-sporty-surat2-lengkap-mesin-joss-iid-866822441
Jual/Tt Yamaha mio sporty Surat2 lengkap mesin joss,3850000.0,yamaha,mio,2006.0,0-5.000,"Setu, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-sporty-surat2-lengkap-mesin-joss-iid-866822081
Jual/Tt Yamaha mio surat lengkap mesin joss,3550000.0,yamaha,mio,2006.0,0-5.000,"Serpong, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-sporty-surat2-lengkap-mesin-joss-iid-866822016
Jual/Tt Yamaha mio surat lengkap mesin joss,3550000.0,yamaha,mio,2006.0,0-5.000,"Pondok Aren, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-surat2-lengkap-mesin-joss-iid-866821954
Jual/Tt Yamaha mio sporty Surat2 lengkap mesin joss,3850000.0,yamaha,mio,2006.0,0-5.000,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-sporty-surat-lengkap-mesin-joss-iid-866821892
Jual/Tt Yamaha mio sporty Surat2 lengkap mesin joss,3850000.0,yamaha,mio,2006.0,0-5.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-sporty-surat2-lengkap-mesin-joss-iid-866821836
Jual/Tt Yamaha mio 2010 surat lengkap mesin joss plat Panjang,5250000.0,yamaha,mio,2010.0,70.000-75.000,"Cisauk, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/mio-soul-2010-putih-mulus-iid-866820312
Vario cw110 murah lengkap tokcer uenak daah,4650000.0,yamaha,mio,2013.0,15.000-20.000,"Serpong, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-j-gurih-ori-uenak-daah-surat-lengkap-iid-866818505
Menjual motor mio,7000000.0,yamaha,mio,2017.0,5.000-10.000,"Curugbitung, Lebak Kab., Banten",bike,https://www.olx.co.id/item/menjual-motor-mio-m3-iid-866812749
Menjual motor mio m3,7000000.0,yamaha,mio,2017.0,10.000-15.000,"Curugbitung, Lebak Kab., Banten",bike,https://www.olx.co.id/item/menjual-motor-mio-iid-866812197
JUAL MIO GEAR 125 THN 2021,14500000.0,yamaha,mio,2021.0,5.000-10.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/kredit-mio-gear-125-tahun-2021-dp-12jt-iid-866809797
Yamaha Mio M3 Tahun 2020 Hitam Unit Istimewa,12500000.0,yamaha,mio,2020.0,5.000-10.000,"Pondok Aren, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-s-tahun-2020-terima-balik-nama-iid-866808966
Mio M3 125 Thn 2020 Siap Pakai Boleh TT Motor Beat,12500000.0,yamaha,mio,2020.0,10.000-15.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-s-tahun-2020-terima-bbn-iid-866808917
Jual Yamaha Mio GT injektion,4500000.0,yamaha,mio,2009.0,35.000-40.000,"Kelapa Dua, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/dijual-motor-mio-2009-iid-866805761
Menjual motor mio,7000000.0,yamaha,mio,2017.0,10.000-15.000,"Curugbitung, Lebak Kab., Banten",bike,https://www.olx.co.id/item/menjual-motor-mio-iid-866803778
"Jual Mio thn 2011,surat ada lengkap ya",4200000.0,yamaha,mio,2011.0,25.000-30.000,"Cibodas, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/dijual-mio-smile-2011-iid-866800974
Dijual Mio Smile 2011,4300000.0,yamaha,mio,2011.0,25.000-30.000,"Jatiuwung, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/jual-mio-thn-2011surat-ada-lengkap-ya-iid-866783059
Di jual Yamaha Mio smile tahun 2011.,6300000.0,yamaha,mio,2011.0,70.000-75.000,"Pondok Aren, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-2011-iid-866782791
Dijual Mio M3 2015,8000000.0,yamaha,mio,2015.0,20.000-25.000,"Tangerang, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/mio-m3-2015-warna-putih-abu-abu-iid-866779300
Jual mio sporty 5TL 2007,4400000.0,yamaha,mio,2005.0,225.000-230.000,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-sporty-2005-37-jta-iid-866762815
Jual/Tt Yamaha mio surat lengkap mesin joss,3550000.0,yamaha,mio,2011.0,0-5.000,"Pondok Aren, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-2011-surat2-lengkap-mesin-joss-iid-866746279
Jual/Tt Yamaha mio surat lengkap mesin joss,3550000.0,yamaha,mio,2011.0,0-5.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-2011-surat2-lengkap-mesin-joss-iid-866746129
Jual/Tt Yamaha mio surat lengkap mesin joss,3550000.0,yamaha,mio,2011.0,0-5.000,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-2011-surat2-lengkap-mesin-joss-iid-866746006
Mio J 2012 Antiq PGM F1 Mesin Super Istimewa HalusSkl Full Ori Blh tt,6250000.0,yamaha,mio,2012.0,175.000-180.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-j-th-2012-istimewa-iid-866730359
Yamaha Nouvo 2004 second,9500000.0,yamaha,mio,2004.0,35.000-40.000,"Pondok Aren, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/motor-bekas-yamaha-mio-tahun-2004-iid-861939856
(Dicari untuk dibeli) Yamaha Mio / Soul 2010 UP,2500000.0,yamaha,mio,2011.0,30.000-35.000,"Pinang (Penang), Tangerang Kota, Banten",bike,https://www.olx.co.id/item/mio-smile-tahun-2011-iid-866723577
Di jual smas 2005,2500000.0,yamaha,mio,2010.0,0-5.000,"Rajeg, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/beli-mtr-mio-di-bawah-3jt-iid-866718339
Jual mio m3 thn 2015.,7500000.0,yamaha,mio,2015.0,35.000-40.000,"Tangerang, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/mio-m3-thn-2015-pjk-hidup-panjng-mesin-wuss-iid-866713188
Yamaha Mio J 2012 Pjk Hidup,6500000.0,yamaha,mio,2012.0,45.000-50.000,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-j-thn-2012-iid-866708815
dijual cepat mio 2010,3300000.0,yamaha,mio,2010.0,80.000-85.000,"Sindang Jaya, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/dijual-cepat-mio-2010-iid-866696749
Dijual Yamaha Mio Soul GT 2013 (NEGO),8500000.0,yamaha,mio,2005.0,70.000-75.000,"Tangerang, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/jual-santai-mio-antik-iid-866672942
Mio GT Tahun 2013 Lengkap,6800000.0,yamaha,mio,2013.0,70.000-75.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/mio-gt-tahun-2013-iid-866672751
Yamaha Mio J 2013 Istimewa Terawat Original,4600000.0,yamaha,mio,2011.0,30.000-35.000,"Larangan, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-2011-carbu-sangat-istimewa-muluss-kinclong-joss-iid-866665965
Mio M3 125 Thn 2020 Hitam Kondisi Terawat Siap Pakai,12500000.0,yamaha,mio,2018.0,Diler,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-m3-125-thn-2020-kondisi-terawat-siap-pakai-iid-866658746
2018 Yamaha Mio M3 125 Istimewa Ful Ori Siap Pakai Tanpa PR,10850000.0,yamaha,mio,2018.0,Diler,"Tangerang, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/mio-m3-125-thn-2020-siap-pakai-boleh-tt-beat-iid-866658740
Mio M3 2020 Unit Gress Terawat,12500000.0,yamaha,mio,2018.0,Diler,"Kelapa Dua, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/mio-m3-125-thn-2020-kondisi-sangat-terawat-iid-866658738
Mio smile biru lengkap.,3500000.0,yamaha,mio,2009.0,50.000-55.000,"Cisauk, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/mio-smile-biru-bagus-tokcer-iid-866635550
Mio smile' hitam lengkap,3612000.0,yamaha,mio,2010.0,45.000-50.000,"Cisauk, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/mio-smile-hitam-carbu-joss-iid-866635202
Yamaha mio j 2012 lengkap murah,5300000.0,yamaha,mio,2012.0,30.000-35.000,"Larangan, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-2012-iid-866605961
yamaha mio gt 2014,6000000.0,yamaha,mio,2014.0,35.000-40.000,"Karawaci, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/dijual-motor-mio-tahun-2014-lengkap-iid-866596801
YAMAHA MIO SMILE 2009,5750000.0,yamaha,mio,2009.0,,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-smile-2009-pajak-panjang-rapih-seger-gurih-iid-866594091
Jual Cepat &amp; Murah Yamaha XRide,4000000.0,yamaha,mio,2010.0,55.000-60.000,"Serang, Serang Kota, Banten",bike,https://www.olx.co.id/item/jual-cepat-murah-yamaha-mio-iid-866584317
Yamaha Mio Sporty CW 2007 putih bisa TT,5500000.0,yamaha,mio,2007.0,Diler,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-sporty-2007-putih-bisa-tt-iid-866566345
Yamaha Mio Sporty 2007 putih bisa TT,5500000.0,yamaha,mio,2007.0,Diler,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-2007-pajak-2-23-bisa-tt-iid-866566176
Yamaha Mio Sporty 2007 putih bisa TT,5500000.0,yamaha,mio,2007.0,Diler,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-sporty-cw-2007-putih-bisa-tt-iid-866566006
Yamaha Mio 2007 Pajak panjang,5500000.0,yamaha,mio,2009.0,Diler,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-2007-pajak-tangsel-iid-866565830
Jual motor bekas,1800000.0,yamaha,mio,2010.0,5.000-10.000,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jual-motor-yamaha-mio-thn-2010-iid-866559598
Mio M3 2020 Ss Lengkap,12500000.0,yamaha,mio,2020.0,Diler,"Setu, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-m3-125-thn-2020-kondisi-terawat-siap-pakai-ready-guys-iid-866547449
Jual Cepat &amp; Murah Soul GT,3500000.0,yamaha,mio,2009.0,0-5.000,"Cipocok Jaya, Serang Kota, Banten",bike,https://www.olx.co.id/item/motor-mio-smile-iid-863650743
Mio J Tahun 2012 Surat Lengkap Siap Pakai,6300000.0,yamaha,mio,2012.0,35.000-40.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/mio-j-2012-siap-pakai-iid-866529616
Dijual mio 2010 full orisinil,8000000.0,yamaha,mio,2017.0,50.000-55.000,"Cisauk, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/jual-yamaha-mio-m3-iid-863679308
JUAL MIO J TAHUN 2012,6500000.0,yamaha,mio,2012.0,30.000-35.000,"Setu, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-j-2012-tgn-1-dari-baru-iid-866521557
Yamaha Mio smile Jual Cepat Th 2011,4600000.0,yamaha,mio,2011.0,0-5.000,"Cipondoh, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/di-jual-yamaha-mio-2011-iid-866515249
Jual Mio j 2013,6800000.0,yamaha,mio,2013.0,50.000-55.000,"Cibodas, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/yamah-mio-j-2013-injection-iid-866513603
Mio smile hitam carbu joss,3617000.0,yamaha,mio,2009.0,50.000-55.000,"Cisauk, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/mio-2009-lengkap-pajak-off-mesin-joss-iid-866497909
Yamaha Mio Sporty 2007 putih bisa TT,5500000.0,yamaha,mio,2007.0,80.000-85.000,"Pondok Aren, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-sporty-2007-iid-863642563
mau jual mio sporty.pjk bobo.th 2006.. motor gress,3800000.0,yamaha,mio,2006.0,50.000-55.000,"Serpong, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-smile-biru-kumplit-joss-iid-866493077
Mio smile 2008 KOMPLIT,4000000.0,yamaha,mio,2006.0,45.000-50.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-smile-warna-biru-kumplit-iid-866492903
Mio carburator warna hitam.,3615000.0,yamaha,mio,2006.0,50.000-55.000,"Ciputat Timur, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-carburator-plat-tangsel-iid-866492696
Mio smile biru bagus tokcer.,3508000.0,yamaha,mio,2006.0,45.000-50.000,"Cisauk, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/mio-smile-biru-lengkap-iid-866492549
Yamaha mio j 2012 lengkap murah,5300000.0,yamaha,mio,2009.0,65.000-70.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/mio-re-build-murah-iid-863649824
Jual Yamaha Mio J 2014,6500000.0,yamaha,mio,2012.0,40.000-45.000,"Pondok Aren, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/dijual-yamaha-mio-j-iid-866475177
Yamaha Mio Sporty 2008 Jakarta Barat,6000000.0,yamaha,mio,2008.0,100.000-105.000,"Larangan, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-sporty-2008-iid-866469020
Jual mio soul gt 2013 barang simpan km low.,11000000.0,yamaha,mio,2018.0,20.000-25.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jual-mio-soul-gt-thn-2018-iid-866467534
Jual/Tt Yamaha mio j Surat lengkap mesin joss,5000000.0,yamaha,mio,2012.0,0-5.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-j-surat-lengkap-mesin-joss-iid-866448035
Jual/Tt Yamaha mio j 2012 Surat2 lengkap mesin joss,4600000.0,yamaha,mio,2012.0,0-5.000,"Setu, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-j-surat-lengkap-mesin-joss-iid-866447935
Jual/Tt Yamaha mio j Surat lengkap mesin joss,4750000.0,yamaha,mio,2012.0,0-5.000,"Serpong, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-j-surat-lengkap-mesin-joss-iid-866447844
Jual/Tt Yamaha mio j Surat lengkap mesin joss,4750000.0,yamaha,mio,2012.0,0-5.000,"Pondok Aren, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-j-surat-lengkap-mesin-joss-iid-866447762
Jual/Tt Yamaha mio j 2012 Surat2 lengkap mesin joss,4600000.0,yamaha,mio,2012.0,0-5.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-j-surat-lengkap-mesin-joss-iid-866447681
Jual/Tt Yamaha mio j 2012 Surat2 lengkap mesin joss,4600000.0,yamaha,mio,2012.0,0-5.000,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-j-surat-lengkap-mesin-joss-iid-866447586
Jual/Tt Yamaha mio j Surat lengkap mesin joss,5000000.0,yamaha,mio,2012.0,0-5.000,"Neglasari, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-j-surat-lengkap-mesin-joss-iid-866447386
Jual/Tt Yamaha mio surat lengkap mesin joss,3650000.0,yamaha,mio,2008.0,0-5.000,"Larangan, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-surat-lengkap-mesin-joss-iid-866447102
Jual/Tt Yamaha mio surat lengkap mesin joss,3550000.0,yamaha,mio,2008.0,0-5.000,"Neglasari, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-surat-lengkap-mesin-joss-iid-866446998
Jual/Tt Yamaha mio surat lengkap mesin joss,3650000.0,yamaha,mio,2008.0,0-5.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-surat-lengkap-mesin-joss-iid-866446828
Jual/Tt Yamaha mio surat lengkap mesin joss,3550000.0,yamaha,mio,2008.0,0-5.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-surat-lengkap-mesin-joss-iid-866446749
Jual/Tt Yamaha mio surat lengkap mesin joss,3550000.0,yamaha,mio,2008.0,0-5.000,"Ciputat, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-surat-lengkap-mesin-joss-iid-866446679
Jual/Tt Yamaha mio surat lengkap mesin joss,3550000.0,yamaha,mio,2008.0,0-5.000,"Pondok Aren, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-surat-lengkap-mesin-joss-iid-866446592
Jual/Tt Yamaha mio surat lengkap mesin joss,3550000.0,yamaha,mio,2008.0,0-5.000,"Serpong, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-surat-lengkap-mesin-joss-iid-866446516
Jual/tt Yamaha mio soul surat lengkap mesin joss,3750000.0,yamaha,mio,2008.0,0-5.000,"Setu, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-yamaha-mio-surat-lengkap-mesin-joss-iid-866446358
Yamaha Mio Smile 2012,6500000.0,yamaha,mio,2009.0,65.000-70.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-rebuild-iid-863654810
Yamaha Mio Smile 2009 putih bisa TT,5200000.0,yamaha,mio,2009.0,35.000-40.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-2009-murmer-iid-866429443
Velg klx 17 sumo knalpot takasago TK cdi brt tromol disc cakram gir,1250000.0,yamaha,mio,,,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/velg-knalpot-yamaha-mio-gt-125-iid-539454214
Mio Sporty th 2008 orisinil surat kumplit,4500000.0,yamaha,mio,2008.0,290.000-295.000,"Serpong, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/mio-sporty-akhir-2008-iid-866407852
YAMAH MIO J 2013 INJECTION,5900000.0,yamaha,mio,2013.0,50.000-55.000,"Karawaci, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/jual-mio-j-2013-iid-866380549
Mio Sporty th 2008 orisinil surat kumplit,4500000.0,yamaha,mio,2009.0,40.000-45.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/yamaha-mio-2008-putih-iid-866371986
