title,price,brand,type,transmission,milage,fuel,location,years,milage_class
honda brio,155000000,honda,1.2 E Bensin,Automatic,30.000-35.000,Bensin,"Cilandak, Jakarta Selatan, Jakarta D.K.I.",2019,7
honda brio,138000000,honda,1.2 E Bensin,Manual,30.000-35.000,Bensin,"Jl. Pasirluyu Timur No.79, Ancol, Kec. Regol, Kota Bandung, Jawa Barat 40254, Ancol, Kecamatan Regol, Kota Bandung, Jawa BaratDapatkan petunjuk",2019,7
honda brio,198000000,honda,1.2 RS Bensin,Automatic,25.000-30.000,Bensin,"Jl. Simpang Sulfat Selatan, Pandanwangi, Kec. Blimbing, Kota Malang, JATIM, Sulfat, Kec. Blimbing, Kota Malang, Jawa TimurDapatkan petunjuk",2019,6
honda brio,197500000,honda,1.2 RS Bensin,Automatic,25.000-30.000,Bensin,"Klojen, Malang Kota, Jawa Timur",2019,6
honda brio,193000000,honda,1.2 RS Bensin,Automatic,25.000-30.000,Bensin,"Serang, Serang Kota, Banten",2019,6
honda brio,170000000,honda,1.2 Satya E Bensin,Automatic,25.000-30.000,Bensin,"Tenggilis Mejoyo, Surabaya Kota, Jawa Timur",2019,6
honda brio,145000000,honda,1.2 E Bensin,Manual,25.000-30.000,Bensin,"Jl Raya tajur no 153 Bogor, Jl Raya Tajur No 240 Wangun Bogor,, Bogor Selatan, Bogor Selatan, Kota Bogor, Jawa BaratDapatkan petunjuk",2019,6
honda brio,195000000,honda,RS 1.2,Automatic,20.000-25.000,Bensin,"Manguharjo, Madiun Kota, Jawa Timur",2019,5
honda brio,193000000,honda,RS 1.2,Automatic,20.000-25.000,Bensin,"Serpong, Tangerang Selatan Kota, Banten",2019,5
honda brio,179000000,honda,1.2 RS Bensin,Manual,20.000-25.000,Bensin,"Gubeng, Surabaya Kota, Jawa Timur",2019,5
honda brio,179000000,honda,1.5 RS Bensin,Automatic,20.000-25.000,Bensin,"Jl. Gajahmada No.138, Kota Semarang, Jawa Tengah 50135 Bursa Mobil Telomoyo, Gabahan, Kec. Semarang Tengah, Kota Semarang, Jawa TengahDapatkan petunjuk",2019,5
honda brio,142000000,honda,1.2 E Bensin,Manual,20.000-25.000,Bensin,"Jl. Jendral Ahmad Yani No.819, Padasuka, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40125, Padasuka, Kecamatan Kiaracondong, Kota Bandung, Jawa BaratDapatkan petunjuk",2019,5
honda brio,185000000,honda,1.2 RS Bensin,Automatic,15.000-20.000,Bensin,"Menteng, Jakarta Pusat, Jakarta D.K.I.",2019,4
honda brio,174500000,honda,1.2 E Limited Edition Bensin,Automatic,15.000-20.000,Bensin,"Puri, Mojokerto Kab., Jawa Timur",2019,4
honda brio,168000000,honda,1.2 Satya E Bensin,Automatic,15.000-20.000,Bensin,"Panyileukan, Bandung Kota, Jawa Barat",2019,4
honda brio,163500000,honda,1.5 Bensin,Automatic,15.000-20.000,Bensin,"Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.",2019,4
honda brio,192000000,honda,1.2 RS Bensin,Automatic,10.000-15.000,Bensin,"Karawang Barat, Karawang Kab., Jawa Barat",2019,3
honda brio,189000000,honda,1.2 RS Bensin,Automatic,10.000-15.000,Bensin,"Kemayoran, Jakarta Pusat, Jakarta D.K.I.",2019,3
honda brio,189000000,honda,RS 1.2,Automatic,10.000-15.000,Bensin,"Pademangan, Jakarta Utara, Jakarta D.K.I.",2019,3
honda brio,185000000,honda,RS 1.2,Automatic,10.000-15.000,Bensin,"Kemayoran, Jakarta Pusat, Jakarta D.K.I.",2019,3
honda brio,182000000,honda,1.2 RS Bensin,Manual,10.000-15.000,Bensin,"Jl. Baruk Utara IX, Perumahan Pondok Nirwana No.34. Kedung Baruk, Kec. Rungkut, Surabaya, Jawa TImur, 60298, Kedung Baruk, Kec. Rungkut, Surabaya Kota, Jawa TimurDapatkan petunjuk",2019,3
honda brio,179000000,honda,RS 1.2,Manual,10.000-15.000,Bensin,"Wonokromo, Surabaya Kota, Jawa Timur",2019,3
honda brio,176000000,honda,1.2 RS Bensin,Automatic,10.000-15.000,Bensin,"Cempaka Putih, Jakarta Pusat, Jakarta D.K.I.",2019,3
honda brio,174500000,honda,1.2 RS Bensin,Automatic,10.000-15.000,Bensin,"Pinang (Penang), Tangerang Kota, Banten",2019,3
honda brio,169000000,honda,1.2 E Bensin,Automatic,10.000-15.000,Bensin,"Cimanggis, Depok Kota, Jawa Barat",2019,3
honda brio,144000000,honda,1.2 Satya E Bensin,Automatic,10.000-15.000,Bensin,"Kemayoran, Jakarta Pusat, Jakarta D.K.I.",2019,3
honda brio,175000000,honda,1.2 E Bensin,Automatic,0-5.000,Bensin,"Magelang Selatan, Magelang Kota, Jawa Tengah",2019,1
honda brio,127000000,honda,1.2 Satya E Bensin,Automatic,90.000-95.000,Bensin,"Pondok Aren, Tangerang Selatan Kota, Banten",2018,19
honda brio,150000000,honda,1.2 RS Bensin,Automatic,85.000-90.000,Bensin,"Tangerang, Tangerang Kota, Banten",2018,18
honda brio,135000000,honda,1.2 RS Bensin,Manual,80.000-85.000,Bensin,"Bekasi Selatan, Bekasi Kota, Jawa Barat",2018,17
honda brio,155000000,honda,1.2 RS Bensin,Automatic,75.000-80.000,Bensin,"jl Ronggowarsito no 137 Timuran banjarsari Surakarta solo, Solo, Banjarsari, Solo, Jawa TengahDapatkan petunjuk",2018,16
honda brio,152000000,honda,1.2 RS Bensin,Automatic,75.000-80.000,Bensin,"jl Ronggowarsito no 137 Timuran banjarsari Surakarta solo, Solo, Banjarsari, Solo, Jawa TengahDapatkan petunjuk",2018,16
honda brio,146000000,honda,1.2 E Bensin,Manual,75.000-80.000,Bensin,"Jl. Panji Suroso No.15/16, Polowijen, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Polowijen, Kec. Blimbing, Kota Malang, Jawa TimurDapatkan petunjuk",2018,16
honda brio,155800000,honda,1.2 RS Bensin,Automatic,70.000-75.000,Bensin,"Karawaci, Tangerang Kota, Banten",2018,15
honda brio,123000000,honda,1.2 E Bensin,Manual,70.000-75.000,Bensin,"Semarang Tengah, Semarang Kota, Jawa Tengah",2018,15
honda brio,129000000,honda,1.2 E Bensin,Automatic,65.000-70.000,Bensin,"Semarang Selatan, Semarang Kota, Jawa Tengah",2018,14
honda brio,132000000,honda,1.2 E Bensin,Automatic,60.000-65.000,Bensin,"Kelapa Dua, Tangerang Kab., Banten",2018,13
honda brio,155000000,honda,1.2 Satya E Bensin,Automatic,55.000-60.000,Bensin,"Serpong, Tangerang Selatan Kota, Banten",2018,12
honda brio,114000000,honda,1.2 Satya E Bensin,Manual,55.000-60.000,Bensin,"Kelapa Dua, Tangerang Kab., Banten",2018,12
honda brio,153000000,honda,1.2 RS Bensin,Automatic,50.000-55.000,Bensin,"Bekasi Barat, Bekasi Kota, Jawa Barat",2018,11
honda brio,130000000,honda,1.2 Satya E Bensin,Manual,50.000-55.000,Bensin,"Purwakarta, Purwakarta Kab., Jawa Barat",2018,11
honda brio,129500000,honda,1.2 E Bensin,Manual,50.000-55.000,Bensin,"Jatiasih, Bekasi Kota, Jawa Barat",2018,11
honda brio,128000000,honda,1.5 E Bensin,Manual,50.000-55.000,Bensin,"Serang, Serang Kota, Banten",2018,11
honda brio,118000000,honda,1.2 E Bensin,Manual,50.000-55.000,Bensin,"Semarang Barat, Semarang Kota, Jawa Tengah",2018,11
honda brio,148000000,honda,1.2 RS Bensin,Manual,5.000-10.000,Bensin,"Kudus Kota, Kudus Kab., Jawa Tengah",2018,2
honda brio,149000000,honda,1.2 E Bensin,Automatic,45.000-50.000,Bensin,"Jl. Baruk Utara IX, Perumahan Pondok Nirwana No.34. Kedung Baruk, Kec. Rungkut, Surabaya, Jawa TImur, 60298, Kedung Baruk, Kec. Rungkut, Surabaya Kota, Jawa TimurDapatkan petunjuk",2018,10
honda brio,128000000,honda,1.2 Satya E Bensin,Automatic,45.000-50.000,Bensin,"Grogol Petamburan, Jakarta Barat, Jakarta D.K.I.",2018,10
honda brio,140000000,honda,1.2 RS Bensin,Manual,40.000-45.000,Bensin,"Purwakarta, Purwakarta Kab., Jawa Barat",2018,9
honda brio,126500000,honda,1.2 Satya E Bensin,Manual,40.000-45.000,Bensin,"Sleman, Sleman Kab., Yogyakarta D.I.",2018,9
honda brio,114000000,honda,1.2 E Bensin,Manual,40.000-45.000,Bensin,"Mall Tamini Square Basement Zona D, Jl. Taman Mini I No.1, RW.2, Pinang Ranti, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13560, Pinang Ranti, Makasar, Jakarta Timur, DKI JakartaDapatkan petunjuk",2018,9
honda brio,180000000,honda,1.2 RS Bensin,Automatic,35.000-40.000,Bensin,"Pedurungan, Semarang Kota, Jawa Tengah",2018,8
honda brio,165000000,honda,1.2 RS Bensin,Automatic,35.000-40.000,Bensin,"Pulo Gadung, Jakarta Timur, Jakarta D.K.I.",2018,8
honda brio,154000000,honda,1.2 E Bensin,Automatic,35.000-40.000,Bensin,"Serpong, Tangerang Selatan Kota, Banten",2018,8
honda brio,147000000,honda,1.2 Satya E Bensin,Manual,35.000-40.000,Bensin,"Kediri Kota, Kediri Kota, Jawa Timur",2018,8
honda brio,145000000,honda,1.2 Bensin,Automatic,35.000-40.000,Bensin,"Sleman, Sleman Kab., Yogyakarta D.I.",2018,8
honda brio,144000000,honda,1.2 E Bensin,Automatic,35.000-40.000,Bensin,"Taman, Sidoarjo  Kab., Jawa Timur",2018,8
honda brio,133000000,honda,1.2 E Bensin,Automatic,35.000-40.000,Bensin,"Pademangan, Jakarta Utara, Jakarta D.K.I.",2018,8
honda brio,125000000,honda,1.2 E Bensin,Manual,35.000-40.000,Bensin,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI JakartaDapatkan petunjuk",2018,8
honda brio,159000000,honda,1.2 E Bensin,Automatic,30.000-35.000,Bensin,"Jl. Inspeksi Tarum Bar. No.33, RT.3/RW.10, Cipinang Melayu, Kecamatan Makasar, Jakarta Timur, DKI JakartaDapatkan petunjuk",2018,7
honda brio,149500000,honda,RS 1.2,Automatic,30.000-35.000,Bensin,"Karawaci, Tangerang Kota, Banten",2018,7
honda brio,148000000,honda,1.2 Satya E Bensin,Automatic,30.000-35.000,Bensin,"Kelapa Gading, Jakarta Utara, Jakarta D.K.I.",2018,7
honda brio,148000000,honda,1.2 E Bensin,Automatic,30.000-35.000,Bensin,"Regol, Bandung Kota, Jawa Barat",2018,7
honda brio,160000000,honda,RS 1.2,Automatic,25.000-30.000,Bensin,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",2018,6
honda brio,160000000,honda,1.2 RS Bensin,Automatic,25.000-30.000,Bensin,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",2018,6
honda brio,145000000,honda,1.2 E Bensin,Automatic,25.000-30.000,Bensin,"Nganjuk, Nganjuk Kab., Jawa Timur",2018,6
honda brio,140000000,honda,1.2 E Bensin,Automatic,25.000-30.000,Bensin,"Genteng, Surabaya Kota, Jawa Timur",2018,6
honda brio,140000000,honda,1.2 Satya E Bensin,Automatic,25.000-30.000,Bensin,"Gayungan, Surabaya Kota, Jawa Timur",2018,6
honda brio,138000000,honda,1.2 E Bensin,Automatic,25.000-30.000,Bensin,"Pasar Mobil Kemayoran Blok S 39 - 43 dan S 78, Kemayoran, Kecamatan Pademangan, Jakarta Utara, DKI JakartaDapatkan petunjuk",2018,6
honda brio,168000000,honda,1.2 RS Bensin,Automatic Triptonic,20.000-25.000,Bensin,"Pademangan, Jakarta Utara, Jakarta D.K.I.",2018,5
honda brio,137000000,honda,1.2 E Bensin,Automatic,20.000-25.000,Bensin,"Jl Cut Mutia no.3B RT 003/RW 001, Bekasi Timur, Kecamatan Rawalumbu, Bekasi Timur, Jawa baratDapatkan petunjuk",2018,5
honda brio,135000000,honda,1.2 E Bensin,Manual,20.000-25.000,Bensin,"Serpong Utara, Tangerang Selatan Kota, Banten",2018,5
honda brio,165500000,honda,1.2 RS Bensin,Automatic,15.000-20.000,Bensin,"Jl Cempaka Putih Tengah II No 16 Cempaka Putih, Cempaka Putih, Kecamatan Cempaka Putih, Jakarta Pusat, DKI JakartaDapatkan petunjuk",2018,4
honda brio,159000000,honda,1.2 RS Bensin,Automatic,15.000-20.000,Bensin,"Pesona Square Jl Ir.H.Juanda No 22A, Bakti Jaya, Kec Sukmajaya Depok, Jawa Barat 16421, Bakti Jaya, Kec.Sukmajaya, Depok, Jawa BaratDapatkan petunjuk",2018,4
honda brio,158000000,honda,1.2 RS Bensin,Automatic,15.000-20.000,Bensin,"Jl. Raden Saleh No.25, RT.5/RW.1, Meruya Utara, Kecamatan Kembangan, Jakarta Barat, DKI JakartaDapatkan petunjuk",2018,4
honda brio,158000000,honda,1.5 RS Bensin,Automatic,15.000-20.000,Bensin,"Jl. Raden Saleh No.25, RT.5/RW.1, Meruya Utara, Kecamatan Kembangan, Jakarta Barat, DKI JakartaDapatkan petunjuk",2018,4
honda brio,155000000,honda,RS 1.2,Manual,15.000-20.000,Bensin,"Cibinong, Bogor Kab., Jawa Barat",2018,4
honda brio,129500000,honda,1.2 RS Bensin,Manual,15.000-20.000,Bensin,"Bogor Barat - Kota, Bogor Kota, Jawa Barat",2018,4
honda brio,149000000,honda,1.2 RS Bensin,Automatic,110.000-115.000,Bensin,"Kemang, Bogor Kab., Jawa Barat",2018,23
honda brio,177000000,honda,1.2 RS Bensin,Manual,10.000-15.000,Bensin,"Bogor Utara - Kota, Bogor Kota, Jawa Barat",2018,3
honda brio,117000000,honda,1.2 Satya E Bensin,Manual,10.000-15.000,Bensin,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",2018,3
honda brio,125000000,honda,1.2 RS Bensin,Manual,80.000-85.000,Bensin,"Jl. Madrasah No.23, RT.7/RW.1, Gandaria Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12420, Gandaria Selatan, Kec. Cilandak, Jakarta Selatan, DKI JakartaDapatkan petunjuk",2017,17
honda brio,119000000,honda,1.2 E Bensin,Manual,80.000-85.000,Bensin,"Lamongan, Lamongan  Kab., Jawa Timur",2017,17
honda brio,135000000,honda,RS 1.2,Manual,70.000-75.000,Bensin,"Bekasi Barat, Bekasi Kota, Jawa Barat",2017,15
honda brio,114500000,honda,1.2 E Bensin,Manual,70.000-75.000,Bensin,"Bogor Utara - Kota, Bogor Kota, Jawa Barat",2017,15
honda brio,112000000,honda,1.2 S Bensin,Manual,70.000-75.000,Bensin,"Pedurungan, Semarang Kota, Jawa Tengah",2017,15
honda brio,143000000,honda,1.2 RS Bensin,Manual,65.000-70.000,Bensin,"Blimbing, Malang Kota, Jawa Timur",2017,14
honda brio,125000000,honda,1.2 E Bensin,Automatic,65.000-70.000,Bensin,"Pancoran Mas, Depok Kota, Jawa Barat",2017,14
honda brio,135000000,honda,1.2 Satya E Bensin,Automatic,60.000-65.000,Bensin,"Neglasari, Tangerang Kota, Banten",2017,13
honda brio,140000000,honda,1.2 RS Bensin,Automatic,55.000-60.000,Bensin,"Jl. Muncang No.52, RT.3/RW.12, Lagoa, Kec. Koja, 14270, Tj Priok, Kecamatan Koja, Kota Jakarta Utara, DKI JakartaDapatkan petunjuk",2017,12
honda brio,133000000,honda,1.2 Satya E Bensin,Automatic,55.000-60.000,Bensin,"Karawaci, Tangerang Kota, Banten",2017,12
honda brio,132000000,honda,1.2 E Bensin,Automatic,55.000-60.000,Bensin,"Karawaci, Tangerang Kota, Banten",2017,12
honda brio,127000000,honda,1.2 Satya E Bensin,Manual,55.000-60.000,Bensin,"Kediri Kota, Kediri Kota, Jawa Timur",2017,12
honda brio,113000000,honda,1.2 Bensin,Manual,55.000-60.000,Bensin,"Jati, Kudus Kab., Jawa Tengah",2017,12
honda brio,145000000,honda,1.2 RS Bensin,Automatic,50.000-55.000,Bensin,"Jl. Joglo Raya No.28, RT.10/RW.3, Joglo, Kecamatan Kembangan, Jakarta Barat, DKI JakartaDapatkan petunjuk",2017,11
honda brio,139000000,honda,RS 1.2,Automatic,50.000-55.000,Bensin,"Mulyorejo, Surabaya Kota, Jawa Timur",2017,11
honda brio,138000000,honda,1.5 RS Bensin,Automatic,50.000-55.000,Bensin,"Bekasi Timur, Bekasi Kota, Jawa Barat",2017,11
honda brio,137000000,honda,1.2 E Bensin,Automatic,50.000-55.000,Bensin,"Carsworld Building, Lengkong Gudang, Serpong, Kecamatan Serpong, Carsworld Building, BSD, BantenDapatkan petunjuk",2017,11
honda brio,136900000,honda,1.2 E Bensin,Automatic,50.000-55.000,Bensin,"Regol, Bandung Kota, Jawa Barat",2017,11
honda brio,132500000,honda,1.2 Satya E Bensin,Automatic,50.000-55.000,Bensin,"Jagakarsa, Jakarta Selatan, Jakarta D.K.I.",2017,11
honda brio,130000000,honda,1.2 E Bensin,Automatic,50.000-55.000,Bensin,"Pademangan, Jakarta Utara, Jakarta D.K.I.",2017,11
honda brio,126000000,honda,1.2 E Bensin,Manual,50.000-55.000,Bensin,"Jl. Jend. Sudirman No.573, Sukahaji, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40221, Sukahaji, Kecamatan Babakan ciparay, Bandung, Jawa BaratDapatkan petunjuk",2017,11
honda brio,152000000,honda,1.2 RS Bensin,Automatic,45.000-50.000,Bensin,"Gubeng, Surabaya Kota, Jawa Timur",2017,10
honda brio,139000000,honda,1.2 RS Bensin,Automatic,45.000-50.000,Bensin,"Tebet, Jakarta Selatan, Jakarta D.K.I.",2017,10
honda brio,137000000,honda,1.2 RS Bensin,Automatic,45.000-50.000,Bensin,"Kelapa Dua, Tangerang Kab., Banten",2017,10
honda brio,133000000,honda,1.5 RS Bensin,Manual,45.000-50.000,Bensin,"Purwokerto Selatan, Banyumas Kab., Jawa Tengah",2017,10
honda brio,130000000,honda,1.2 RS Bensin,Automatic,45.000-50.000,Bensin,"Karawaci, Tangerang Kota, Banten",2017,10
honda brio,123000000,honda,1.2 E Bensin,Manual,45.000-50.000,Bensin,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI JakartaDapatkan petunjuk",2017,10
honda brio,135000000,honda,1.2 E Bensin,Automatic,40.000-45.000,Bensin,"Klaten Tengah, Klaten Kab., Jawa Tengah",2017,9
honda brio,142000000,honda,1.2 E Bensin,Automatic,35.000-40.000,Bensin,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",2017,8
honda brio,135000000,honda,1.2 RS Bensin,Manual,35.000-40.000,Bensin,"Andir, Bandung Kota, Jawa Barat",2017,8
honda brio,147000000,honda,1.2 RS Bensin,Automatic,30.000-35.000,Bensin,"Ciputat Timur, Tangerang Selatan Kota, Banten",2017,7
honda brio,155000000,honda,1.2 RS Bensin,Automatic,15.000-20.000,Bensin,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",2017,4
honda brio,129500000,honda,1.5 RS Bensin,Manual,140.000-145.000,Bensin,"Makasar, Jakarta Timur, Jakarta D.K.I.",2017,29
honda brio,139500000,honda,1.2 RS Bensin,Automatic,110.000-115.000,Bensin,"Garut Kota, Garut Kab., Jawa Barat",2017,23
honda brio,136500000,honda,1.2 E Bensin,Automatic,10.000-15.000,Bensin,"Cibinong, Bogor Kab., Jawa Barat",2017,3
honda brio,123500000,honda,1.2 E Bensin,Manual,10.000-15.000,Bensin,"Kasihan, Bantul Kab., Yogyakarta D.I.",2017,3
honda brio,117000000,honda,1.2 E Bensin,Manual,85.000-90.000,Bensin,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",2016,18
honda brio,139000000,honda,1.2 RS Bensin,Automatic,75.000-80.000,Bensin,"Pademangan, Jakarta Utara, Jakarta D.K.I.",2016,16
honda brio,138000000,honda,1.2 RS Bensin,Manual,70.000-75.000,Bensin,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",2016,15
honda brio,155000000,honda,1.2 RS Bensin,Automatic,50.000-55.000,Bensin,"Mergangsan, Yogyakarta Kota, Yogyakarta D.I.",2016,11
honda brio,140000000,honda,1.2 E Bensin,Automatic,45.000-50.000,Bensin,"Wates, Kulon Progo Kab., Yogyakarta D.I.",2016,10
honda brio,140000000,honda,1.2 E Limited Edition Bensin,Automatic,45.000-50.000,Bensin,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",2016,10
honda brio,137000000,honda,1.2 RS Bensin,Automatic,45.000-50.000,Bensin,"Magelang Tengah, Magelang Kota, Jawa Tengah",2016,10
honda brio,130000000,honda,1.2 E Bensin,Automatic,45.000-50.000,Bensin,"Sukoharjo, Sukoharjo Kab., Jawa Tengah",2016,10
honda brio,126000000,honda,1.2 E Bensin,Manual,45.000-50.000,Bensin,"Rungkut, Surabaya Kota, Jawa Timur",2016,10
honda brio,135000000,honda,1.2 E Bensin,Automatic,35.000-40.000,Bensin,"Jl. Ahmad Yani, Karangkidul, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50242, Karangkidul, Kec. Semarang Tengah, Kota Semarang, Jawa TengahDapatkan petunjuk",2016,8
honda brio,129000000,honda,1.2 E Bensin,Automatic,35.000-40.000,Bensin,"Karawaci, Tangerang Kota, Banten",2016,8
honda brio,148880000,honda,1.2 RS Bensin,Automatic,25.000-30.000,Bensin,"Kebon Jeruk, Jakarta Barat, Jakarta D.K.I.",2016,6
honda brio,135000000,honda,1.2 RS Bensin,Automatic,25.000-30.000,Bensin,"Pancoran Mas, Depok Kota, Jawa Barat",2016,6
honda brio,125000000,honda,1.2 Satya E Bensin,Manual,25.000-30.000,Bensin,"Ciracas, Jakarta Timur, Jakarta D.K.I.",2016,6
honda brio,123000000,honda,1.2 Satya E Bensin,Manual,15.000-20.000,Bensin,"Sawangan, Depok Kota, Jawa Barat",2016,4
honda brio,113500000,honda,1.2 S Bensin,Manual,140.000-145.000,Bensin,"Kasihan, Bantul Kab., Yogyakarta D.I.",2016,29
honda brio,114900000,honda,1.2 S Bensin,Manual,110.000-115.000,Bensin,"Tempel, Sleman Kab., Yogyakarta D.I.",2016,23
honda brio,117500000,honda,1.2 E Bensin,Manual,10.000-15.000,Bensin,"Semampir, Surabaya Kota, Jawa Timur",2016,3
honda brio,114000000,honda,1.2 E Bensin,Manual,10.000-15.000,Bensin,"Neglasari, Tangerang Kota, Banten",2016,3
honda brio,120000000,honda,1.2 E Bensin,Automatic,90.000-95.000,Bensin,"Pondok Aren, Tangerang Selatan Kota, Banten",2015,19
honda brio,115000000,honda,1.2 E Bensin,Automatic,75.000-80.000,Bensin,"Pademangan, Jakarta Utara, Jakarta D.K.I.",2015,16
honda brio,108000000,honda,1.2 S Bensin,Manual,70.000-75.000,Bensin,"Jl. Anggrek 4 No. 8 RT 08, RW.3, Bambon, Asrikaton, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154, Bambon, Kec. Pakis, Kab. Malang, Jawa TimurDapatkan petunjuk",2015,15
honda brio,112500000,honda,1.2 Satya E Bensin,Manual,65.000-70.000,Bensin,"Belik, Pemalang Kab., Jawa Tengah",2015,14
honda brio,125000000,honda,1.2 E Limited Edition Bensin,Automatic,55.000-60.000,Bensin,"Sumur Bandung, Bandung Kota, Jawa Barat",2015,12
honda brio,125000000,honda,1.2 E Bensin,Automatic,55.000-60.000,Bensin,"Rungkut, Surabaya Kota, Jawa Timur",2015,12
honda brio,118000000,honda,1.2 E Bensin,Manual,55.000-60.000,Bensin,"Jl. Anggrek 4 No. 8 RT 08, RW.3, Bambon, Asrikaton, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154, Bambon, Kec. Pakis, Kab. Malang, Jawa TimurDapatkan petunjuk",2015,12
honda brio,110000000,honda,1.2 E Bensin,Manual,45.000-50.000,Bensin,"Kotabaru, Karawang Kab., Jawa Barat",2015,10
honda brio,112000000,honda,1.2 Satya E Bensin,Manual,40.000-45.000,Bensin,"Semampir, Surabaya Kota, Jawa Timur",2015,9
honda brio,102000000,honda,1.2 E Bensin,Manual,40.000-45.000,Bensin,"Jl. Pasirluyu Timur No.79, Ancol, Kec. Regol, Kota Bandung, Jawa Barat 40254, Ancol, Kecamatan Regol, Kota Bandung, Jawa BaratDapatkan petunjuk",2015,9
honda brio,103000000,honda,1.2 Satya E Bensin,Manual,35.000-40.000,Bensin,"Antapani (Cicadas), Bandung Kota, Jawa Barat",2015,8
honda brio,104000000,honda,1.2 E Bensin,Manual,120.000-125.000,Bensin,"Jl. Terusan Buah Batu No.39, Batununggal, Kecamatan Bandung Kidul, Kota Bandung, Jawa BaratDapatkan petunjuk",2015,25
honda brio,113999999,honda,1.2 Satya S Bensin,Manual,10.000-15.000,Bensin,"Mulyorejo, Surabaya Kota, Jawa Timur",2015,3
