title,price,brand,type,years,milage,location,vehicle_type,url,transmission,fuel
mitsubishi xpander,215000000.0,mitsubishi,xpander,2019.0,45.000-50.000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-ultimate-2019-at-harga-murah-kredit-tdp-mulai-17-jt-iid-865638732,Automatic,Bensin
mitsubishi xpander,215000000.0,mitsubishi,xpander,2019.0,35.000-40.000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/xpander-15-sport-matic-2019-iid-865624465,Automatic,Bensin
Ultimate Bensin,216000000.0,,,1.0,,"Pancoran, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-ultimate-2018-bensin-iid-865553777,,
mitsubishi xpander,307100000.0,mitsubishi,xpander,2022.0,0-5.000,"Pulo Gadung, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/mobil-baru-xpander-ultimate-iid-857866159,Automatic,Bensin
Sport Bensin,230000000.0,,,1.0,,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-2019-bensin-iid-865505356,,
Lainlain,259000000.0,,,,,"Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-rockford-black-edition-2021-at-like-new-aoc-iid-865497967,,
Lainlain,259000000.0,,,,,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/km-low-like-new-mitsubishi-xpander-rockford-black-edition-2021-at-aot-iid-865497898,,
ULTIMATE AT,209000000.0,,,,,"Kelapa Gading, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-ultimate-at-2018-silver-iid-865485799,,
EXCEED AT,212000000.0,,,,,"Cakung, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/over-kredit-xpander-exceed-2020-nik-2019-iid-865482583,,
mitsubishi xpander,270000000.0,mitsubishi,xpander,2021.0,5.000-10.000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/km-8000-perak-mitsubishi-xpander-cross-15-at-black-2021-iid-865477240,Automatic,Bensin
Ultimate Bensin,225000000.0,,,1.0,,"Gambir, Jakarta Pusat, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-ultimate-tahun-2019-iid-865475147,,
mitsubishi xpander,220000000.0,mitsubishi,xpander,2019.0,40000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-2019-bensin-iid-862719786,Otomatis,Bensin
mitsubishi xpander,245000000.0,mitsubishi,xpander,2021.0,20000,"Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-black-edition-2021-at-iid-859860641,Otomatis,Bensin
Ultimate Bensin,215000000.0,,,1.0,,"Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/xpander-ultimate-15-at-2018-hitam-low-km-iid-865405096,,
mitsubishi xpander,209000000.0,mitsubishi,xpander,2019.0,60.000-65.000,"Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/promo-murah-mitsubishi-xpander-ultimate-at-2019-joss-banget-iid-865401459,Automatic,Bensin
Ultimate Bensin,258600000.0,,,1.0,,"Cengkareng, Jakarta Barat, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-15-ultimate-at-tahun-2021-iid-865396472,,
Cross Premium Package Bensin,269000000.0,,,1.0,,"Kalideres, Jakarta Barat, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-cross-premium-matic-th-2021-2020-w-grey-iid-865394757,,
,169000000.0,,,,,"Kalideres, Jakarta Barat, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-15-l-gls-mt-iid-865387204,,
mitsubishi xpander,215000000.0,mitsubishi,xpander,2018.0,50.000-55.000,"Pademangan, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-ultimate-matic-2018-iid-865381424,Automatic,Bensin
ULTIMATE AT,227500000.0,,,,,"Kebon Jeruk, Jakarta Barat, Jakarta D.K.I.",car,https://www.olx.co.id/item/jual-cepat-mitsubishi-xpander-ultimate-at-2018-putih-full-original-iid-865376940,,
mitsubishi xpander,218000000.0,mitsubishi,xpander,2018.0,70000,"Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-at-2018-kondisi-istimewa-iid-865373704,Otomatis,Bensin
ULTIMATE AT,227500000.0,,,,,"Kebon Jeruk, Jakarta Barat, Jakarta D.K.I.",car,https://www.olx.co.id/item/jual-cepat-mitsubishi-xpander-ultimate-at-2018-putih-full-original-iid-865376940,,
mitsubishi xpander,218000000.0,mitsubishi,xpander,2018.0,70000,"Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-at-2018-kondisi-istimewa-iid-865373704,Otomatis,Bensin
mitsubishi xpander,258000000.0,mitsubishi,xpander,2021.0,20000,"Tambora, Jakarta Barat, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-2021-bensin-iid-865364448,Otomatis,Bensin
Sport Bensin,265000000.0,,,1.0,,"Cengkareng, Jakarta Barat, Jakarta D.K.I.",car,https://www.olx.co.id/item/xpander-sport-mt-2019-mulus-iid-865295960,,
Cross Premium Package Bensin,315000000.0,,,1.0,,"Tanjung Priok, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/xpander-cross-rockfort-black-edition-2021-full-orisinil-iid-865277214,,
Cross Premium Package Bensin,280000000.0,,,1.0,,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-cross-at-orange-km-3000-like-new-iid-865272635,,
Ultimate Bensin,210000000.0,,,1.0,,"Pademangan, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-ultimate-15-at-2018-km-28rb-iid-865265242,,
Ultimate Bensin,210000000.0,,,1.0,,"Pademangan, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/km-28rb-mitsubishi-xpander-ultimate-15-at-2018-bensin-iid-865263904,,
Ultimate Bensin,210000000.0,,,1.0,,"Pademangan, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-ultimate-15-at-2018-km-28rb-pajak-panjang-iid-865263080,,
mitsubishi xpander,209000000.0,mitsubishi,xpander,2018.0,40000,"Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-ultimate-best-condition-low-km2018-bensin-iid-865260910,Otomatis,Bensin
Ultimate Bensin,294100000.0,,,1.0,,"Kelapa Gading, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/xpander-ultimate-cvt-iid-865243229,,
EXCEED AT,213000000.0,,,,,"Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/xpander-exceed-matic-2019-iid-865229173,,
EXCEED AT,213000000.0,,,,,"Kalideres, Jakarta Barat, Jakarta D.K.I.",car,https://www.olx.co.id/item/xpander-exceed-matic-2019-iid-865229124,,
Exceed Bensin,197000000.0,,,1.0,,"Kemayoran, Jakarta Pusat, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-exceed-15-manual-2018-iid-865223709,,
Sport Bensin,210000000.0,,,1.0,,"Ciracas, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/xpander-sport-15-matic-2018-warna-hitam-iid-865218262,,
Sport Bensin,222000000.0,,,1.0,,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-sport-at-2019-iid-865213799,,
Ultimate Bensin,289000000.0,,,1.0,,"Cengkareng, Jakarta Barat, Jakarta D.K.I.",car,https://www.olx.co.id/item/mitsubishi-xpander-cross-premium-packes-2022-bensin-iid-865212760,,
